Date,Filename,Original Size (B),Optimized To (B),Savings (%)
1/20/2015 4:29:38 PM, images/ManualTest.png, 515, 318, 38.3
1/20/2015 4:29:38 PM, images/ManifestFile.png, 336, 219, 34.8
1/20/2015 4:29:38 PM, images/ManageCounterSets.png, 544, 340, 37.5
1/20/2015 4:29:39 PM, images/MakeSameHeight.png, 311, 179, 42.4
1/20/2015 4:29:39 PM, images/MakefileApplication.png, 246, 168, 31.7
1/20/2015 4:29:39 PM, images/Makefile.png, 289, 170, 41.2
1/20/2015 4:29:40 PM, images/MainMenuControl.png, 227, 148, 34.8
1/20/2015 4:29:40 PM, images/MagicWand.png, 380, 230, 39.5
1/20/2015 4:29:40 PM, images/MageProduct.png, 358, 216, 39.7
1/20/2015 4:29:40 PM, images/MacroShortcut.png, 380, 228, 40
1/20/2015 4:29:41 PM, images/MacroSealed.png, 420, 244, 41.9
1/20/2015 4:29:41 PM, images/MacroPublic.png, 328, 208, 36.6
1/20/2015 4:29:41 PM, images/MacroProtected.png, 455, 273, 40
1/20/2015 4:29:42 PM, images/MacroPrivate.png, 382, 227, 40.6
1/20/2015 4:29:42 PM, images/MacroInternal.png, 431, 267, 38.1
1/20/2015 4:29:42 PM, images/LookupWorkflowContextProperty.png, 535, 346, 35.3
1/20/2015 4:29:43 PM, images/LookupUserProperty.png, 490, 268, 45.3
1/20/2015 4:29:43 PM, images/LookupUser.png, 409, 244, 40.3
1/20/2015 4:29:43 PM, images/LookupPrincipalProperty.png, 451, 267, 40.8
1/20/2015 4:29:44 PM, images/LookupPrincipalId.png, 384, 238, 38
1/20/2015 4:29:44 PM, images/LookupPrincipal.png, 357, 223, 37.5
1/20/2015 4:29:44 PM, images/LookupListItemId.png, 510, 312, 38.8
1/20/2015 4:29:45 PM, images/LookupListItem.png, 357, 219, 38.7
1/20/2015 4:29:45 PM, images/LookupList.png, 384, 231, 39.8
1/20/2015 4:29:45 PM, images/LookupGroupMembers.png, 434, 262, 39.6
1/20/2015 4:29:45 PM, images/LookupGroup.png, 411, 248, 39.7
1/20/2015 4:29:46 PM, images/LookupChoiceFieldIndex.png, 383, 236, 38.4
1/20/2015 4:29:46 PM, images/LogWarning.png, 400, 266, 33.5
1/20/2015 4:29:46 PM, images/LogProvider.png, 323, 196, 39.3
1/20/2015 4:29:47 PM, images/LogProperty.png, 385, 234, 39.2
1/20/2015 4:29:47 PM, images/LogPopulationWarning.png, 444, 275, 38.1
1/20/2015 4:29:47 PM, images/LogPopulationError.png, 473, 269, 43.1
1/20/2015 4:29:48 PM, images/LogPopulation.png, 347, 195, 43.8
1/20/2015 4:29:48 PM, images/LoginWindowsAuthentication.png, 370, 230, 37.8
1/20/2015 4:29:48 PM, images/LoginUser.png, 383, 228, 40.5
1/20/2015 4:29:49 PM, images/LoginStatus.png, 435, 249, 42.8
1/20/2015 4:29:49 PM, images/LoginScreen.png, 297, 194, 34.7
1/20/2015 4:29:49 PM, images/LoginName.png, 322, 213, 33.9
1/20/2015 4:29:50 PM, images/LogError.png, 395, 239, 39.5
1/20/2015 4:29:50 PM, images/Log.png, 225, 149, 33.8
1/20/2015 4:29:50 PM, images/LockZAxis.png, 360, 243, 32.5
1/20/2015 4:29:51 PM, images/LockYAxis.png, 488, 283, 42
1/20/2015 4:29:51 PM, images/LockXAxis.png, 506, 264, 47.8
1/20/2015 4:29:52 PM, images/LockedLink.png, 507, 290, 42.8
1/20/2015 4:29:52 PM, images/Lock.png, 332, 228, 31.3
1/20/2015 4:29:53 PM, images/LocateControl.png, 380, 228, 40
1/20/2015 4:29:53 PM, images/LocateAll.png, 498, 268, 46.2
1/20/2015 4:29:53 PM, images/LocalVariable.png, 398, 269, 32.4
1/20/2015 4:29:54 PM, images/LocalTest.png, 364, 234, 35.7
1/20/2015 4:29:54 PM, images/LocalsWindow.png, 422, 284, 32.7
1/20/2015 4:29:55 PM, images/LocalServerWarning.png, 322, 229, 28.9
1/20/2015 4:29:56 PM, images/LocalServerAudit.png, 432, 248, 42.6
1/20/2015 4:29:56 PM, images/LocalServer.png, 196, 138, 29.6
1/20/2015 4:29:57 PM, images/LocalResources.png, 427, 235, 45
1/20/2015 4:29:58 PM, images/Localize.png, 569, 384, 32.5
1/20/2015 4:29:58 PM, images/LocalIISSite.png, 574, 454, 20.9
1/20/2015 4:29:59 PM, images/LOBSystemInstance.png, 310, 207, 33.2
1/20/2015 4:29:59 PM, images/LoadTestPlugin.png, 462, 273, 40.9
1/20/2015 4:30:00 PM, images/LoadTest.png, 410, 282, 31.2
1/20/2015 4:30:01 PM, images/Loading.png, 456, 257, 43.6
1/20/2015 4:30:01 PM, images/LiveDataSource.png, 423, 278, 34.3
1/20/2015 4:30:02 PM, images/Literal.png, 249, 160, 35.7
1/20/2015 4:30:02 PM, images/ListViewTable.png, 262, 155, 40.8
1/20/2015 4:30:03 PM, images/ListViewMoCo.png, 416, 267, 35.8
1/20/2015 4:30:03 PM, images/ListView.png, 194, 146, 24.7
1/20/2015 4:30:04 PM, images/ListTimePicker.png, 433, 246, 43.2
1/20/2015 4:30:04 PM, images/ListProperty.png, 390, 230, 41
1/20/2015 4:30:05 PM, images/ListMembers.png, 328, 191, 41.8
1/20/2015 4:30:05 PM, images/ListId.png, 335, 233, 30.4
1/20/2015 4:30:06 PM, images/ListDefinition.png, 257, 163, 36.6
1/20/2015 4:30:06 PM, images/ListBoxSearch.png, 454, 270, 40.5
1/20/2015 4:30:07 PM, images/ListBox.png, 271, 168, 38
1/20/2015 4:30:07 PM, images/LinqToSQLFile.png, 406, 240, 40.9
1/20/2015 4:30:07 PM, images/Linq.png, 475, 251, 47.2
1/20/2015 4:30:08 PM, images/LinkVertical.png, 405, 273, 32.6
1/20/2015 4:30:08 PM, images/LinkValidator.png, 421, 257, 39
1/20/2015 4:30:08 PM, images/LinkFile.png, 387, 246, 36.4
1/20/2015 4:30:09 PM, images/LinkedServer.png, 333, 215, 35.4
1/20/2015 4:30:09 PM, images/LinkedObjectWizard.png, 528, 339, 35.8
1/20/2015 4:30:09 PM, images/LinkedMeasureGroup.png, 359, 227, 36.8
1/20/2015 4:30:09 PM, images/LinkedFolderOpened.png, 397, 229, 42.3
1/20/2015 4:30:10 PM, images/LinkedFolderClosed.png, 302, 200, 33.8
1/20/2015 4:30:10 PM, images/LinkedDimension.png, 454, 282, 37.9
1/20/2015 4:30:10 PM, images/LinkedDatabase.png, 474, 252, 46.8
1/20/2015 4:30:11 PM, images/LinkButton.png, 320, 190, 40.6
1/20/2015 4:30:11 PM, images/LinkAlert.png, 507, 317, 37.5
1/20/2015 4:30:11 PM, images/Link.png, 381, 254, 33.3
1/20/2015 4:30:12 PM, images/LineSeparator.png, 161, 118, 26.7
1/20/2015 4:30:12 PM, images/LineMarker.png, 172, 127, 26.2
1/20/2015 4:30:12 PM, images/LineChart.png, 322, 217, 32.6
1/20/2015 4:30:13 PM, images/LineArrow.png, 469, 261, 44.3
1/20/2015 4:30:13 PM, images/LinearCarousel.png, 223, 151, 32.3
1/20/2015 4:30:13 PM, images/LinearAxis.png, 267, 166, 37.8
1/20/2015 4:30:14 PM, images/LightswitchLibrary.png, 405, 248, 38.8
1/20/2015 4:30:14 PM, images/Lightswitch.png, 393, 244, 37.9
1/20/2015 4:30:14 PM, images/Lifeline.png, 217, 142, 34.6
1/20/2015 4:30:14 PM, images/LibrarySettings.png, 487, 251, 48.5
1/20/2015 4:30:15 PM, images/LibraryEnvironment.png, 293, 197, 32.8
1/20/2015 4:30:15 PM, images/Library.png, 228, 151, 33.8
1/20/2015 4:30:15 PM, images/LibaryApplication.png, 222, 153, 31.1
1/20/2015 4:30:16 PM, images/LevelTwo.png, 169, 125, 26
1/20/2015 4:30:16 PM, images/LevelTwelve.png, 162, 124, 23.5
1/20/2015 4:30:16 PM, images/LevelThree.png, 180, 134, 25.6
1/20/2015 4:30:16 PM, images/LevelTen.png, 172, 128, 25.6
1/20/2015 4:30:17 PM, images/LevelSix.png, 170, 128, 24.7
1/20/2015 4:30:17 PM, images/LevelSeven.png, 177, 135, 23.7
1/20/2015 4:30:17 PM, images/LevelOne.png, 167, 126, 24.6
1/20/2015 4:30:18 PM, images/LevelNine.png, 172, 129, 25
1/20/2015 4:30:18 PM, images/LevelFour.png, 169, 125, 26
1/20/2015 4:30:18 PM, images/LevelFive.png, 185, 136, 26.5
1/20/2015 4:30:19 PM, images/LevelEleven.png, 170, 129, 24.1
1/20/2015 4:30:19 PM, images/LevelEight.png, 158, 125, 20.9
1/20/2015 4:30:19 PM, images/LevelAll.png, 189, 132, 30.2
1/20/2015 4:30:19 PM, images/LESSStyleSheet.png, 333, 215, 35.4
1/20/2015 4:30:20 PM, images/Legend.png, 188, 122, 35.1
1/20/2015 4:30:20 PM, images/LegacyPackage.png, 411, 225, 45.3
1/20/2015 4:30:20 PM, images/LeftSideOnly.png, 265, 171, 35.5
1/20/2015 4:30:21 PM, images/LeftColumnOfTwoColumnsRightSplit.png, 172, 136, 20.9
1/20/2015 4:30:21 PM, images/LeftCarriageReturn.png, 370, 234, 36.8
1/20/2015 4:30:21 PM, images/LeftBorder.png, 218, 142, 34.9
1/20/2015 4:30:22 PM, images/LeftArrowAsterisk.png, 461, 321, 30.4
1/20/2015 4:30:22 PM, images/LayoutTransform.png, 459, 248, 46
1/20/2015 4:30:22 PM, images/LayoutPoints.png, 459, 239, 47.9
1/20/2015 4:30:22 PM, images/LayoutPanel.png, 225, 153, 32
1/20/2015 4:30:23 PM, images/LayoutEditorPart.png, 286, 170, 40.6
1/20/2015 4:30:23 PM, images/LayerFillSlider.png, 250, 167, 33.2
1/20/2015 4:30:23 PM, images/LayerDiagram.png, 401, 251, 37.4
1/20/2015 4:30:24 PM, images/Layer.png, 232, 160, 31
1/20/2015 4:30:24 PM, images/LaunchSamplingTarget.png, 441, 256, 42
1/20/2015 4:30:24 PM, images/LaunchInstrumentationTargetBinary.png, 402, 274, 31.8
1/20/2015 4:30:25 PM, images/LaunchConditionsEditor.png, 345, 193, 44.1
1/20/2015 4:30:25 PM, images/Large.png, 165, 126, 23.6
1/20/2015 4:30:25 PM, images/LanguagePackage.png, 492, 304, 38.2
1/20/2015 4:30:26 PM, images/LandingPage.png, 207, 141, 31.9
1/20/2015 4:30:26 PM, images/Label.png, 392, 240, 38.8
1/20/2015 4:30:26 PM, images/KPIWarning.png, 342, 218, 36.3
1/20/2015 4:30:27 PM, images/KPIBrowserView.png, 429, 248, 42.2
1/20/2015 4:30:27 PM, images/KPI.png, 181, 132, 27.1
1/20/2015 4:30:27 PM, images/KeywordSnippet.png, 335, 185, 44.8
1/20/2015 4:30:28 PM, images/KeyVertical.png, 337, 185, 45.1
1/20/2015 4:30:28 PM, images/KeyColumn.png, 371, 201, 45.8
1/20/2015 4:30:28 PM, images/Keyboard.png, 196, 145, 26
1/20/2015 4:30:29 PM, images/Key.png, 290, 177, 39
1/20/2015 4:30:29 PM, images/KeepTargetVersion.png, 403, 230, 42.9
1/20/2015 4:30:29 PM, images/KagiChart.png, 234, 158, 32.5
1/20/2015 4:30:30 PM, images/JustMyCode.png, 538, 404, 24.9
1/20/2015 4:30:30 PM, images/JSWebScript.png, 658, 530, 19.5
1/20/2015 4:30:31 PM, images/JSTablet.png, 227, 143, 37
1/20/2015 4:30:31 PM, images/JSSplitApplication.png, 239, 160, 33.1
1/20/2015 4:30:31 PM, images/JSSharedProject.png, 516, 272, 47.3
1/20/2015 4:30:32 PM, images/JSScript.png, 372, 232, 37.6
1/20/2015 4:30:32 PM, images/JSProjectNode.png, 358, 215, 39.9
1/20/2015 4:30:33 PM, images/JSPhoneError.png, 373, 226, 39.4
1/20/2015 4:30:33 PM, images/JSPhone.png, 229, 141, 38.4
1/20/2015 4:30:34 PM, images/JSONScript.png, 552, 460, 16.7
1/20/2015 4:30:36 PM, images/JSNavigationApplication.png, 271, 191, 29.5
1/20/2015 4:30:36 PM, images/JSHubApplication.png, 255, 166, 34.9
1/20/2015 4:30:37 PM, images/JSGridApplication.png, 231, 159, 31.2
1/20/2015 4:30:37 PM, images/JSFixedLayoutApplication.png, 238, 166, 30.3
1/20/2015 4:30:38 PM, images/JSCordovaMultiDevice.png, 568, 344, 39.4
1/20/2015 4:30:38 PM, images/JSCoffeeScript.png, 428, 275, 35.7
1/20/2015 4:30:39 PM, images/JSBlankApplication.png, 270, 186, 31.1
1/20/2015 4:30:39 PM, images/JSAPI.png, 363, 224, 38.3
1/20/2015 4:30:39 PM, images/JournalMessage.png, 443, 270, 39.1
1/20/2015 4:30:40 PM, images/JoinNode.png, 319, 183, 42.6
1/20/2015 4:30:41 PM, images/Join.png, 383, 230, 39.9
1/20/2015 4:30:41 PM, images/JavaSource.png, 442, 301, 31.9
1/20/2015 4:30:42 PM, images/JARFile.png, 233, 165, 29.2
1/20/2015 4:30:42 PM, images/ItemUpdatedAssociation.png, 523, 345, 34
1/20/2015 4:30:43 PM, images/ItemListView.png, 265, 175, 34
1/20/2015 4:30:43 PM, images/ItemId.png, 345, 228, 33.9
1/20/2015 4:30:44 PM, images/ItemAddedAssociation.png, 461, 279, 39.5
1/20/2015 4:30:44 PM, images/Item.png, 183, 141, 23
1/20/2015 4:30:44 PM, images/Italic.png, 310, 252, 18.7
1/20/2015 4:30:45 PM, images/IsEmptyDynamicValue.png, 404, 254, 37.1
1/20/2015 4:30:45 PM, images/ISCatalog.png, 413, 244, 40.9
1/20/2015 4:30:45 PM, images/IrregularSelection.png, 354, 238, 32.8
1/20/2015 4:30:45 PM, images/IPAddressControl.png, 188, 143, 23.9
1/20/2015 4:30:46 PM, images/InvokeTable.png, 209, 147, 29.7
1/20/2015 4:30:46 PM, images/InvokeMethod.png, 480, 305, 36.5
1/20/2015 4:30:46 PM, images/InvokeDelegate.png, 478, 302, 36.8
1/20/2015 4:30:47 PM, images/InUseByOtherUser.png, 413, 241, 41.6
1/20/2015 4:30:47 PM, images/IntersectPath.png, 243, 146, 39.9
1/20/2015 4:30:47 PM, images/Interop.png, 357, 224, 37.3
1/20/2015 4:30:48 PM, images/InternalInfoFile.png, 347, 198, 42.9
1/20/2015 4:30:48 PM, images/InterfaceSnippet.png, 485, 266, 45.2
1/20/2015 4:30:48 PM, images/InterfaceShortcut.png, 397, 236, 40.6
1/20/2015 4:30:49 PM, images/InterfaceSealed.png, 420, 235, 44
1/20/2015 4:30:49 PM, images/InterfacePublic.png, 338, 216, 36.1
1/20/2015 4:30:49 PM, images/InterfaceProtected.png, 466, 280, 39.9
1/20/2015 4:30:50 PM, images/InterfacePrivate.png, 407, 239, 41.3
1/20/2015 4:30:50 PM, images/InterfaceInternal.png, 459, 269, 41.4
1/20/2015 4:30:50 PM, images/InterfaceFile.png, 345, 229, 33.6
1/20/2015 4:30:50 PM, images/Interface.png, 336, 216, 35.7
1/20/2015 4:30:51 PM, images/InteractiveMode.png, 524, 387, 26.1
1/20/2015 4:30:51 PM, images/InteractionUse.png, 226, 151, 33.2
1/20/2015 4:30:51 PM, images/IntellitraceTracepoint.png, 241, 129, 46.5
1/20/2015 4:30:52 PM, images/IntellitraceStepOver.png, 232, 162, 30.2
1/20/2015 4:30:52 PM, images/IntellitraceStepOut.png, 313, 183, 41.5
1/20/2015 4:30:52 PM, images/IntellitraceStepInto.png, 297, 169, 43.1
1/20/2015 4:30:53 PM, images/IntellitraceStepBack.png, 255, 161, 36.9
1/20/2015 4:30:53 PM, images/IntellitraceLog.png, 440, 268, 39.1
1/20/2015 4:30:53 PM, images/IntellitraceGoLive.png, 365, 259, 29
1/20/2015 4:30:53 PM, images/IntellitraceEvent.png, 409, 245, 40.1
1/20/2015 4:30:54 PM, images/IntellitraceCurrentStack.png, 281, 202, 28.1
1/20/2015 4:30:54 PM, images/IntellisenseWarning.png, 412, 275, 33.3
1/20/2015 4:30:54 PM, images/IntellisenseLightBulb.png, 547, 361, 34
1/20/2015 4:30:55 PM, images/IntellisenseKeyword.png, 247, 167, 32.4
1/20/2015 4:30:55 PM, images/IntellisenseDatabase.png, 395, 235, 40.5
1/20/2015 4:30:55 PM, images/Instance.png, 310, 176, 43.2
1/20/2015 4:30:56 PM, images/InstallShield.png, 379, 214, 43.5
1/20/2015 4:30:56 PM, images/InstallerClass.png, 471, 268, 43.1
1/20/2015 4:30:56 PM, images/InspectMode.png, 383, 226, 41
1/20/2015 4:30:57 PM, images/Inspect.png, 361, 260, 28
1/20/2015 4:30:57 PM, images/InsideVerticalBorder.png, 213, 143, 32.9
1/20/2015 4:30:57 PM, images/InsideHorizontalBorder.png, 221, 154, 30.3
1/20/2015 4:30:57 PM, images/InsideBorder.png, 244, 155, 36.5
1/20/2015 4:30:58 PM, images/InsertStep.png, 295, 182, 38.3
1/20/2015 4:30:58 PM, images/InsertSpan.png, 393, 225, 42.7
1/20/2015 4:30:58 PM, images/InsertSharedStep.png, 340, 185, 45.6
1/20/2015 4:30:59 PM, images/InsertParameter.png, 548, 440, 19.7
1/20/2015 4:30:59 PM, images/InsertPanel.png, 316, 181, 42.7
1/20/2015 4:30:59 PM, images/InsertPage.png, 417, 229, 45.1
1/20/2015 4:31:00 PM, images/InsertOWSListField.png, 256, 159, 37.9
1/20/2015 4:31:00 PM, images/InsertMark.png, 331, 207, 37.5
1/20/2015 4:31:00 PM, images/InsertLayer.png, 269, 165, 38.7
1/20/2015 4:31:00 PM, images/InsertClause.png, 282, 178, 36.9
1/20/2015 4:31:01 PM, images/InputPin.png, 321, 176, 45.2
1/20/2015 4:31:01 PM, images/InputParameter.png, 549, 324, 41
1/20/2015 4:31:01 PM, images/Input.png, 327, 203, 37.9
1/20/2015 4:31:02 PM, images/Inline.png, 269, 164, 39
1/20/2015 4:31:02 PM, images/InkPresenter.png, 423, 284, 32.9
1/20/2015 4:31:02 PM, images/InkCanvas.png, 483, 256, 47
1/20/2015 4:31:03 PM, images/InitialNode.png, 376, 222, 41
1/20/2015 4:31:03 PM, images/InitializeCorrelation.png, 311, 204, 34.4
1/20/2015 4:31:03 PM, images/InheritedUserControl.png, 358, 225, 37.2
1/20/2015 4:31:04 PM, images/InheritedForm.png, 220, 152, 30.9
1/20/2015 4:31:04 PM, images/Inheritance.png, 286, 197, 31.1
1/20/2015 4:31:04 PM, images/InfraredDevice.png, 305, 181, 40.7
1/20/2015 4:31:05 PM, images/Infinity.png, 307, 221, 28
1/20/2015 4:31:05 PM, images/IncreaseVerticalSpacing.png, 309, 175, 43.4
1/20/2015 4:31:05 PM, images/IncreaseIndent.png, 288, 175, 39.2
1/20/2015 4:31:06 PM, images/IncreaseHorizontalSpacing.png, 300, 192, 36
1/20/2015 4:31:06 PM, images/IncreaseFontSize.png, 426, 265, 37.8
1/20/2015 4:31:06 PM, images/IncreaseDecimals.png, 465, 259, 44.3
1/20/2015 4:31:07 PM, images/IncreaseContrast.png, 470, 257, 45.3
1/20/2015 4:31:07 PM, images/IncreaseBrightness.png, 476, 250, 47.5
1/20/2015 4:31:07 PM, images/Include.png, 424, 276, 34.9
1/20/2015 4:31:08 PM, images/ImportFilter.png, 470, 287, 38.9
1/20/2015 4:31:08 PM, images/ImportCatalogPart.png, 403, 238, 40.9
1/20/2015 4:31:08 PM, images/Import.png, 474, 253, 46.6
1/20/2015 4:31:09 PM, images/ImplementInterface.png, 523, 283, 45.9
1/20/2015 4:31:09 PM, images/ImmediateWindow.png, 216, 153, 29.2
1/20/2015 4:31:10 PM, images/ImageTest.png, 506, 297, 41.3
1/20/2015 4:31:10 PM, images/ImageMapFile.png, 389, 237, 39.1
1/20/2015 4:31:10 PM, images/ImageMap.png, 208, 145, 30.3
1/20/2015 4:31:11 PM, images/ImageLoader.png, 371, 224, 39.6
1/20/2015 4:31:11 PM, images/ImageIcon.png, 531, 334, 37.1
1/20/2015 4:31:12 PM, images/ImageGroup.png, 358, 212, 40.8
1/20/2015 4:31:12 PM, images/ImageGenerator.png, 327, 182, 44.3
1/20/2015 4:31:13 PM, images/ImageCrop.png, 242, 143, 40.9
1/20/2015 4:31:13 PM, images/ImageChisel.png, 356, 205, 42.4
1/20/2015 4:31:14 PM, images/ImageButton.png, 328, 201, 38.7
1/20/2015 4:31:14 PM, images/Image.png, 408, 219, 46.3
1/20/2015 4:31:15 PM, images/IgnoreTrimWhiteSpace.png, 180, 124, 31.1
1/20/2015 4:31:16 PM, images/IFrame.png, 214, 147, 31.3
1/20/2015 4:31:16 PM, images/If.png, 395, 271, 31.4
1/20/2015 4:31:17 PM, images/IEPhone.png, 450, 247, 45.1
1/20/2015 4:31:17 PM, images/IE.png, 412, 267, 35.2
1/20/2015 4:31:18 PM, images/IDRLibraryFile.png, 280, 166, 40.7
1/20/2015 4:31:18 PM, images/IconView.png, 232, 149, 35.8
1/20/2015 4:31:19 PM, images/IconFile.png, 348, 219, 37.1
1/20/2015 4:31:19 PM, images/HyperlinkForward.png, 496, 278, 44
1/20/2015 4:31:20 PM, images/HyperlinkFollow.png, 493, 292, 40.8
1/20/2015 4:31:20 PM, images/HyperlinkBack.png, 506, 281, 44.5
1/20/2015 4:31:21 PM, images/HyperLink.png, 337, 224, 33.5
1/20/2015 4:31:21 PM, images/HubPageTemplate.png, 258, 146, 43.4
1/20/2015 4:31:22 PM, images/HTTPSend.png, 659, 519, 21.2
1/20/2015 4:31:22 PM, images/HTTPConnection.png, 653, 555, 15
1/20/2015 4:31:23 PM, images/HTMLTagComment.png, 419, 244, 41.8
1/20/2015 4:31:23 PM, images/HTMLTagBR.png, 325, 203, 37.5
1/20/2015 4:31:23 PM, images/HTMLTagBDO.png, 303, 183, 39.6
1/20/2015 4:31:24 PM, images/HTMLTagBDI.png, 348, 229, 34.2
1/20/2015 4:31:24 PM, images/HTMLTag.png, 184, 146, 20.7
1/20/2015 4:31:24 PM, images/HTMLFile.png, 366, 228, 37.7
1/20/2015 4:31:25 PM, images/HTMLError.png, 495, 309, 37.6
1/20/2015 4:31:25 PM, images/HTMLEndTag.png, 370, 258, 30.3
1/20/2015 4:31:25 PM, images/HTMLDesignView.png, 367, 232, 36.8
1/20/2015 4:31:26 PM, images/HPCPerformanceSessionWizard.png, 231, 160, 30.7
1/20/2015 4:31:26 PM, images/HoverMenu.png, 365, 230, 37
1/20/2015 4:31:26 PM, images/HotSpot.png, 549, 337, 38.6
1/20/2015 4:31:27 PM, images/HorizontalSlicers.png, 287, 203, 29.3
1/20/2015 4:31:27 PM, images/HorizontalScrollViewer.png, 321, 187, 41.7
1/20/2015 4:31:27 PM, images/HorizontalScrollBar.png, 226, 161, 28.8
1/20/2015 4:31:28 PM, images/HorizontalLine.png, 332, 218, 34.3
1/20/2015 4:31:28 PM, images/Home.png, 338, 199, 41.1
1/20/2015 4:31:28 PM, images/HistoryListId.png, 710, 630, 11.3
1/20/2015 4:31:29 PM, images/History.png, 643, 485, 24.6
1/20/2015 4:31:29 PM, images/HistoricInstructionPointer.png, 264, 151, 42.8
1/20/2015 4:31:29 PM, images/HistoricCallReturn.png, 370, 219, 40.8
1/20/2015 4:31:30 PM, images/HistogramVisualizer.png, 388, 280, 27.8
1/20/2015 4:31:30 PM, images/HighlightText.png, 359, 210, 41.5
1/20/2015 4:31:30 PM, images/Highlighter.png, 517, 401, 22.4
1/20/2015 4:31:31 PM, images/HighContrast.png, 432, 235, 45.6
1/20/2015 4:31:31 PM, images/HierarchyVariable.png, 251, 157, 37.5
1/20/2015 4:31:31 PM, images/HierarchyTracking.png, 246, 155, 37
1/20/2015 4:31:31 PM, images/Hierarchy.png, 190, 142, 25.3
1/20/2015 4:31:32 PM, images/HideUnselectedThreads.png, 562, 344, 38.8
1/20/2015 4:31:32 PM, images/HideSelectedThreads.png, 577, 341, 40.9
1/20/2015 4:31:32 PM, images/HideRedundantMerges.png, 314, 222, 29.3
1/20/2015 4:31:33 PM, images/HideMember.png, 321, 191, 40.5
1/20/2015 4:31:33 PM, images/HideCommentGroup.png, 308, 194, 37
1/20/2015 4:31:33 PM, images/HiddenInput.png, 226, 147, 35
1/20/2015 4:31:34 PM, images/HiddenFolderOpened.png, 306, 218, 28.8
1/20/2015 4:31:34 PM, images/HiddenFolderClosed.png, 225, 160, 28.9
1/20/2015 4:31:34 PM, images/HiddenFile.png, 210, 162, 22.9
1/20/2015 4:31:35 PM, images/HiddenField.png, 212, 143, 32.5
1/20/2015 4:31:35 PM, images/Hexagon.png, 402, 257, 36.1
1/20/2015 4:31:35 PM, images/HelpTableOfContents.png, 450, 275, 38.9
1/20/2015 4:31:36 PM, images/HelpLibraryManager.png, 562, 330, 41.3
1/20/2015 4:31:36 PM, images/HelpIndexFile.png, 448, 262, 41.5
1/20/2015 4:31:37 PM, images/HelpApplication.png, 359, 220, 38.7
1/20/2015 4:31:37 PM, images/HeadingTwo.png, 217, 144, 33.6
1/20/2015 4:31:37 PM, images/HeadingThree.png, 219, 148, 32.4
1/20/2015 4:31:38 PM, images/HeadingOne.png, 210, 142, 32.4
1/20/2015 4:31:38 PM, images/HeadingFour.png, 220, 152, 30.9
1/20/2015 4:31:39 PM, images/HeadingFive.png, 211, 144, 31.8
1/20/2015 4:31:40 PM, images/HardDrive.png, 194, 142, 26.8
1/20/2015 4:31:42 PM, images/HanCharacter.png, 498, 293, 41.2
1/20/2015 4:31:44 PM, images/GroupedGridViewMoCo.png, 486, 296, 39.1
1/20/2015 4:31:45 PM, images/GroupByType.png, 387, 230, 40.6
1/20/2015 4:31:46 PM, images/GroupByClause.png, 322, 218, 32.3
1/20/2015 4:31:47 PM, images/GroupByAccess.png, 481, 276, 42.6
1/20/2015 4:31:47 PM, images/GroupBy.png, 219, 138, 37
1/20/2015 4:31:48 PM, images/GroupBox.png, 224, 139, 37.9
1/20/2015 4:31:49 PM, images/Group.png, 303, 178, 41.3
1/20/2015 4:31:50 PM, images/GridViewMoCo.png, 406, 263, 35.2
1/20/2015 4:31:51 PM, images/GridSplitter.png, 292, 184, 37
1/20/2015 4:31:51 PM, images/GridLight.png, 238, 159, 33.2
1/20/2015 4:31:52 PM, images/GridLAyoutDIV.png, 195, 145, 25.6
1/20/2015 4:31:53 PM, images/GridGuide.png, 253, 174, 31.2
1/20/2015 4:31:54 PM, images/GridDetailView.png, 510, 305, 40.2
1/20/2015 4:31:54 PM, images/GridDark.png, 214, 145, 32.2
1/20/2015 4:31:55 PM, images/GridApplication.png, 224, 147, 34.4
1/20/2015 4:31:56 PM, images/Grid.png, 173, 128, 26
1/20/2015 4:31:56 PM, images/GreenChannel.png, 485, 285, 41.2
1/20/2015 4:31:57 PM, images/GraphTopToBottom.png, 371, 234, 36.9
1/20/2015 4:31:57 PM, images/GraphRightToLeft.png, 395, 219, 44.6
1/20/2015 4:31:58 PM, images/GraphLeftToRight.png, 403, 221, 45.2
1/20/2015 4:31:59 PM, images/GraphBottomToTop.png, 379, 237, 37.5
1/20/2015 4:31:59 PM, images/GoToWorkItem.png, 564, 406, 28
1/20/2015 4:32:00 PM, images/GoToWebTest.png, 637, 359, 43.6
1/20/2015 4:32:00 PM, images/GoToTypeDefinition.png, 339, 185, 45.4
1/20/2015 4:32:01 PM, images/GoToTop.png, 314, 187, 40.4
1/20/2015 4:32:01 PM, images/GoToSourceCode.png, 287, 187, 34.8
1/20/2015 4:32:02 PM, images/GoToRow.png, 274, 192, 29.9
1/20/2015 4:32:02 PM, images/GoToReference.png, 280, 180, 35.7
1/20/2015 4:32:02 PM, images/GoToRecordedTestSession.png, 518, 303, 41.5
1/20/2015 4:32:03 PM, images/GoToProperty.png, 504, 321, 36.3
1/20/2015 4:32:03 PM, images/GotoPreviousUncovered.png, 384, 223, 41.9
1/20/2015 4:32:04 PM, images/GoToPreviousModified.png, 498, 268, 46.2
1/20/2015 4:32:04 PM, images/GoToPreviousInList.png, 252, 168, 33.3
